7.47e2 -1.9105505e1 3.774858e0 3.774858e0
7.47e2 -1.8281811e1 3.732777e0 3.732777e0
7.47e2 -1.7458118e1 3.708093e0 3.708093e0
7.47e2 -1.6634424e1 3.699142e0 3.699142e0
7.47e2 -1.581073e1 3.699991e0 3.699991e0
7.47e2 -1.4987037e1 3.702406e0 3.702406e0
7.47e2 -1.4163343e1 3.693881e0 3.693881e0
7.47e2 -1.333965e1 3.664561e0 3.664561e0
7.47e2 -1.2515956e1 3.610937e0 3.610937e0
7.47e2 -1.1692262e1 3.529331e0 3.529331e0
7.47e2 -1.0868569e1 3.431552e0 3.431552e0
7.47e2 -1.0044875e1 3.327393e0 3.327393e0
7.47e2 -9.221182e0 3.215848e0 3.215848e0
7.47e2 -8.397488e0 3.096194e0 3.096194e0
7.47e2 -7.573794e0 2.964929e0 2.964929e0
7.47e2 -6.750101e0 2.818766e0 2.818766e0
7.47e2 -5.926407e0 2.652726e0 2.652726e0
7.47e2 -5.102714e0 2.460297e0 2.460297e0
7.47e2 -4.27902e0 2.233253e0 2.233253e0
7.47e2 -3.455326e0 1.960879e0 1.960879e0
7.47e2 -2.631633e0 1.630488e0 1.630488e0
7.47e2 -1.807939e0 1.227491e0 1.227491e0
7.47e2 -9.84246e-1 7.33184e-1 7.33184e-1
7.47e2 -1.60552e-1 1.3052e-1 1.3052e-1
7.47e2 6.63142e-1 5.82234e-1 5.82234e-1
7.47e2 1.486835e0 1.392488e0 1.392488e0
7.47e2 2.310529e0 2.27534e0 2.27534e0
7.47e2 3.134222e0 3.196019e0 3.196019e0
7.47e2 3.957916e0 4.111657e0 4.111657e0
7.47e2 4.78161e0 4.983518e0 4.983518e0
7.47e2 5.605303e0 5.785692e0 5.785692e0
7.47e2 6.428997e0 6.503823e0 6.503823e0
7.47e2 7.25269e0 7.140521e0 7.140521e0
7.47e2 8.076384e0 7.701027e0 7.701027e0
7.47e2 8.900077e0 8.199176e0 8.199176e0
7.47e2 9.723771e0 8.653911e0 8.653911e0
7.47e2 1.0547465e1 9.068429e0 9.068429e0
7.47e2 1.1371158e1 9.469064e0 9.469064e0
7.47e2 1.2194852e1 9.789181e0 9.789181e0
7.47e2 1.3018545e1 1.0024686e1 1.0024686e1
7.47e2 1.3842239e1 1.014271e1 1.014271e1
7.47e2 1.4665933e1 1.0150655e1 1.0150655e1
7.47e2 1.5489626e1 1.0102785e1 1.0102785e1
7.47e2 1.631332e1 1.0040791e1 1.0040791e1
7.47e2 1.7137013e1 1.0029797e1 1.0029797e1
7.47e2 1.7960707e1 1.0100843e1 1.0100843e1
7.47e2 1.8784401e1 1.0271544e1 1.0271544e1
7.47e2 1.9608094e1 1.0549897e1 1.0549897e1
7.47e2 2.0431788e1 1.0955238e1 1.0955238e1

1.072e3 -1.9105505e1 3.559913e0 3.559913e0
1.072e3 -1.8281811e1 3.475123e0 3.475123e0
1.072e3 -1.7458118e1 3.412574e0 3.412574e0
1.072e3 -1.6634424e1 3.369477e0 3.369477e0
