7.47e2 -1.9105505e1 9.3620055e1 9.3620055e1
7.47e2 -1.8281811e1 9.3603484e1 9.3603484e1
7.47e2 -1.7458118e1 9.3561336e1 9.3561336e1
7.47e2 -1.6634424e1 9.3494687e1 9.3494687e1
7.47e2 -1.581073e1 9.3409885e1 9.3409885e1
7.47e2 -1.4987037e1 9.3316128e1 9.3316128e1
7.47e2 -1.4163343e1 9.3228011e1 9.3228011e1
7.47e2 -1.333965e1 9.3157128e1 9.3157128e1
7.47e2 -1.2515956e1 9.3107201e1 9.3107201e1
7.47e2 -1.1692262e1 9.3082365e1 9.3082365e1
7.47e2 -1.0868569e1 9.3066615e1 9.3066615e1
7.47e2 -1.0044875e1 9.3045252e1 9.3045252e1
7.47e2 -9.221182e0 9.3016825e1 9.3016825e1
7.47e2 -8.397488e0 9.297854e1 9.297854e1
7.47e2 -7.573794e0 9.2930237e1 9.2930237e1
7.47e2 -6.750101e0 9.2869723e1 9.2869723e1
7.47e2 -5.926407e0 9.2794538e1 9.2794538e1
7.47e2 -5.102714e0 9.2699973e1 9.2699973e1
7.47e2 -4.27902e0 9.2575739e1 9.2575739e1
7.47e2 -3.455326e0 9.2399363e1 9.2399363e1
7.47e2 -2.631633e0 9.2112437e1 9.2112437e1
7.47e2 -1.807939e0 9.1534802e1 9.1534802e1
7.47e2 2.14579e0 9.0264799e1 9.0264799e1
7.47e2 2.969484e0 9.0e1 9.0e1
7.47e2 3.793177e0 9.0e1 9.0e1
7.47e2 4.616871e0 9.0e1 9.0e1
7.47e2 5.440564e0 9.0e1 9.0e1
7.47e2 6.264258e0 9.0e1 9.0e1
7.47e2 7.087952e0 9.0e1 9.0e1
7.47e2 7.911645e0 9.0e1 9.0e1
7.47e2 8.735339e0 9.0e1 9.0e1
7.47e2 9.559032e0 9.0e1 9.0e1
7.47e2 1.0382726e1 9.0e1 9.0e1
7.47e2 1.120642e1 9.0e1 9.0e1
7.47e2 1.2030113e1 9.0e1 9.0e1
7.47e2 1.2853807e1 9.0e1 9.0e1
7.47e2 1.36775e1 9.0e1 9.0e1
7.47e2 1.4501194e1 9.0e1 9.0e1
7.47e2 1.5324888e1 9.0e1 9.0e1
7.47e2 1.6148581e1 9.0e1 9.0e1
7.47e2 1.6972275e1 9.0e1 9.0e1
7.47e2 1.7795968e1 9.0e1 9.0e1
7.47e2 1.8619662e1 9.0e1 9.0e1
7.47e2 1.9443355e1 9.0e1 9.0e1
7.47e2 2.0267049e1 9.0e1 9.0e1

1.072e3 -1.9105505e1 9.4378199e1 9.4378199e1
1.072e3 -1.8281811e1 9.4424102e1 9.4424102e1
1.072e3 -1.7458118e1 9.4440827e1 9.4440827e1
1.072e3 -1.6634424e1 9.4430694e1 9.4430694e1
1.072e3 -1.581073e1 9.4401823e1 9.4401823e1
1.072e3 -1.4987037e1 9.4364809e1 9.4364809e1
1.072e3 -1.4163343e1 9.4335094e1 9.4335094e1
1.072e3 -1.333965e1 9.4324485e1 9.4324485e1
1.072e3 -1.2515956e1 9.4335495e1 9.4335495e1
1.072e3 -1.1692262e1 9.4371241e1 9.4371241e1
1.072e3 -1.0868569e1 9.4415254e1 9.4415254e1
1.072e3 -1.0044875e1 9.4452778e1 9.4452778e1
1.072e3 -9.221182e0 9.4483038e1 9.4483038e1
1.072e3 -8.397488e0 9.4504029e1 9.4504029e1
1.072e3 -7.573794e0 9.4516612e1 9.4516612e1
1.072e3 -6.750101e0 9.4519884e1 9.4519884e1
1.072e3 -5.926407e0 9.4513036e1 9.4513036e1
1.072e3 -5.102714e0 9.4493672e1 9.4493672e1
1.072e3 -4.27902e0 9.4455244e1 9.4455244e1
1.072e3 -3.455326e0 9.4382266e1 9.4382266e1
1.072e3 -2.631633e0 9.4232574e1 9.4232574e1
1.072e3 -1.807939e0 9.3873884e1 9.3873884e1
1.072e3 2.14579e0 9.3261779e1 9.3261779e1
1.072e3 2.969484e0 9.3126138e1 9.3126138e1
1.072e3 3.793177e0 9.2861906e1 9.2861906e1
1.072e3 4.616871e0 9.2566444e1 9.2566444e1
1.072e3 5.440564e0 9.2279116e1 9.2279116e1
1.072e3 6.264258e0 9.2013174e1 9.2013174e1
1.072e3 7.087952e0 9.1768948e1 9.1768948e1
1.072e3 7.911645e0 9.1544429e1 9.1544429e1
1.072e3 8.735339e0 9.1331756e1 9.1331756e1
