
# Surface 0 of 1 surfaces

# Curve title: ""Thesis_contourtmp2.dat""

# Contour 0, label:     0.25
 4298.18 -2.63163  1.5 
 4293.78 -3.45533  1.5 
 4322 -4.01687  1.5 
 4337.25 -4.27902  1.5 
 4406.37 -5.10271  1.5 
 4485.98 -5.92641  1.5 
 4572.72 -6.7501  1.5 
 4647 -7.39877  1.5 
 4669.55 -7.57379  1.5 
 4786.46 -8.39749  1.5 
 4913.61 -9.22118  1.5 
 4972 -9.56036  1.5 
 5064.15 -10.0449  1.5 
 5234.47 -10.8686  1.5 
 5297 -11.146  1.5 
 5431.13 -11.6923  1.5 
 5622 -12.4989  1.5 
 5626.36 -12.516  1.5 
 5807.75 -13.3397  1.5 
 5947 -14.0892  1.5 
 5961.94 -14.1633  1.5 
 6102.12 -14.987  1.5 
 6236.02 -15.8107  1.5 
 6272 -15.9989  1.5 
 6403.1 -16.6344  1.5 
 6597 -17.3695  1.5 
 6621.94 -17.4581  1.5 
 6922 -18.2663  1.5 
 6928.08 -18.2818  1.5 
 7247 -18.9168  1.5 
 7345.38 -19.1055  1.5 


# Contour 4, label:        3
 4637.19  20.267  3 
 4322  19.4647  3 
 4314.32  19.4434  3 
 4082.91  18.6197  3 
 3997  18.2329  3 
 3911.7  17.796  3 
 3788.46  16.9723  3 
 3696.01  16.1486  3 
 3672  15.8717  3 
 3632.01  15.3249  3 
 3571.56  14.5012  3 
 3499.23  13.6775  3 
 3409.4  12.8538  3 
 3347  12.4067  3 
 3302.92  12.0301  3 
 3197.26  11.2064  3 
 3089  10.3827  3 
 3022  9.84153  3 
 2993.37  9.55903  3 
 2913.88  8.73534  3 
 2836.05  7.91165  3 
 2758.09  7.08795  3 
 2697  6.45815  3 
 2682.04  6.26426  3 
 2616.96  5.44056  3 
 2548.01  4.61687  3 
 2477.89  3.79318  3 
 2419.04  2.96948  3 
 2409.03  2.14579  3 
 2372  0.561087  3 
 2326.2 -1.80794  3 
 2229.22 -2.63163  3 
 2204.31 -3.45533  3 
 2207.87 -4.27902  3 
 2224.29 -5.10271  3 
 2247.93 -5.92641  3 
 2276.69 -6.7501  3 
 2310.31 -7.57379  3 
 2349.17 -8.39749  3 
 2372 -8.82135  3 
 2399.21 -9.22118  3 
 2463.34 -10.0449  3 
 2534.52 -10.8686  3 
 2612.86 -11.6923  3 
 2688.24 -12.516  3 
 2697 -12.6334  3 
 2760.81 -13.3397  3 
 2820.34 -14.1633  3 
 2866.15 -14.987  3 
 2908.46 -15.8107  3 
 2961.46 -16.6344  3 
 3022 -17.2997  3 
 3038.95 -17.4581  3 
 3163.77 -18.2818  3 
 3329.98 -19.1055  3 


# Contour 5, label:        5
 2732.55  20.267  5 
 2697  20.1129  5 
 2569.34  19.4434  5 
 2446.05  18.6197  5 
 2372  17.9699  5 
 2356.63  17.796  5 
 2304.42  16.9723  5 
 2268.83  16.1486  5 
 2243.88  15.3249  5 
 2217.95  14.5012  5 
 2183.92  13.6775  5 
 2138.27  12.8538  5 
 2075.76  12.0301  5 
 2047  11.6925  5 
 2017.01  11.2064  5 
 1964.55  10.3827  5 
 1914.25  9.55903  5 
 1864.55  8.73534  5 
 1814.64  7.91165  5 
 1762.96  7.08795  5 
 1722  6.47524  5 
 1712.49  6.26426  5 
 1672.74  5.44056  5 
 1628.4  4.61687  5 
 1580.5  3.79318  5 
 1536.18  2.96948  5 
 1518.72  2.14579  5 
 1405.12 -1.80794  5 
 1397 -1.8787  5 
 1337.07 -2.63163  5 
 1309.49 -3.45533  5 
 1297.51 -4.27902  5 
 1293.1 -5.10271  5 
 1293.2 -5.92641  5 
 1296.54 -6.7501  5 
 1302.85 -7.57379  5 
 1312.21 -8.39749  5 
 1324.66 -9.22118  5 
 1340.83 -10.0449  5 
 1360.44 -10.8686  5 
 1383.66 -11.6923  5 
 1397 -12.1942  5 
 1409 -12.516  5 
 1429.3 -13.3397  5 
 1440.28 -14.1633  5 
 1442.24 -14.987  5 
 1440.55 -15.8107  5 
 1443.43 -16.6344  5 
 1457.74 -17.4581  5 
 1490.06 -18.2818  5 
 1544.52 -19.1055  5 

