Plot Name 
Original mesh grid size: 60 rows, 43 columns
x	y	z
1072.000000	15.654365	3.759342
1072.000000	16.478059	3.670718
1072.000000	17.301752	3.598912
1072.000000	18.125446	3.549234
1072.000000	18.949139	3.521645
1072.000000	19.772833	3.517045
1072.000000	20.596527	3.534433
1397.000000	-19.105505	1.971307
1397.000000	-18.281811	1.990032
1397.000000	-17.458118	2.018273
1397.000000	-16.634424	2.055973
1397.000000	-15.810730	2.101437
1397.000000	-14.987037	2.152289
1397.000000	-14.163343	2.204726
1397.000000	-13.339650	2.255588
1397.000000	-12.515956	2.304387
1397.000000	-11.692262	2.350241
1397.000000	-10.868569	2.398132
1397.000000	-10.044875	2.453398
1397.000000	-9.221182	2.517348
1397.000000	-8.397488	2.592098
1397.000000	-7.573794	2.679144
1397.000000	-6.750101	2.781185
1397.000000	-5.926407	2.901735
1397.000000	-5.102714	3.046319
1397.000000	-4.279020	3.224627
1397.000000	-3.455326	3.454897
1397.000000	-2.631633	3.778659
1397.000000	3.298961	3.985599
1397.000000	4.122655	3.815263
1397.000000	4.946348	3.684213
1397.000000	5.770042	3.574438
1397.000000	6.593735	3.478268
1397.000000	7.417429	3.393012
1397.000000	8.241123	3.317420
1397.000000	9.064816	3.250781
1397.000000	9.888510	3.193603
1397.000000	10.712203	3.144555
1397.000000	11.535897	3.104137
1397.000000	12.359591	3.061539
1397.000000	13.183284	3.013360
1397.000000	14.006978	2.958211
1397.000000	14.830671	2.895000
1397.000000	15.654365	2.832088
1397.000000	16.478059	2.774769
1397.000000	17.301752	2.730070
1397.000000	18.125446	2.702125
1397.000000	18.949139	2.691226
1397.000000	19.772833	2.698446
1397.000000	20.596527	2.723629
1722.000000	-19.105505	1.667161
1722.000000	-18.281811	1.677615
1722.000000	-17.458118	1.696750
1722.000000	-16.634424	1.724387
1722.000000	-15.810730	1.758856
1722.000000	-14.987037	1.797929
1722.000000	-14.163343	1.838172
1722.000000	-13.339650	1.876735
1722.000000	-12.515956	1.913256
1722.000000	-11.692262	1.946979
1722.000000	-10.868569	1.982254
1722.000000	-10.044875	2.023739
1722.000000	-9.221182	2.072449
1722.000000	-8.397488	2.130082
1722.000000	-7.573794	2.197726
1722.000000	-6.750101	2.277453
1722.000000	-5.926407	2.371947
1722.000000	-5.102714	2.485467
1722.000000	-4.279020	2.625595
1722.000000	-3.455326	2.806724
1722.000000	-2.631633	3.061942
1722.000000	3.298961	3.163194
1722.000000	4.122655	3.019713
1722.000000	4.946348	2.909791
1722.000000	5.770042	2.818827
1722.000000	6.593735	2.740423
1722.000000	7.417429	2.672115
1722.000000	8.241123	2.612623
1722.000000	9.064816	2.561153
1722.000000	9.888510	2.517891
1722.000000	10.712203	2.481709
1722.000000	11.535897	2.452869
1722.000000	12.359591	2.422999
1722.000000	13.183284	2.388863
1722.000000	14.006978	2.349278
1722.000000	14.830671	2.303521
1722.000000	15.654365	2.257933
1722.000000	16.478059	2.216881
1722.000000	17.301752	2.186008
1722.000000	18.125446	2.168678
1722.000000	18.949139	2.165287
1722.000000	19.772833	2.176909
1722.000000	20.596527	2.203763
2047.000000	-19.105505	1.438267
2047.000000	-18.281811	1.443772
2047.000000	-17.458118	1.457241
2047.000000	-16.634424	1.478422
2047.000000	-15.810730	1.505710
2047.000000	-14.987037	1.537044
2047.000000	-14.163343	1.569325
2047.000000	-13.339650	1.599979
2047.000000	-12.515956	1.628730
2047.000000	-11.692262	1.654923
2047.000000	-10.868569	1.682387
2047.000000	-10.044875	1.715237
2047.000000	-9.221182	1.754288
2047.000000	-8.397488	1.800954
2047.000000	-7.573794	1.856063
2047.000000	-6.750101	1.921285
2047.000000	-5.926407	1.998761
2047.000000	-5.102714	2.091930
2047.000000	-4.279020	2.206983
2047.000000	-3.455326	2.355756
2047.000000	-2.631633	2.565647
2047.000000	3.298961	2.613140
2047.000000	4.122655	2.489787
2047.000000	4.946348	2.395462
2047.000000	5.770042	2.317924
2047.000000	6.593735	2.251720
2047.000000	7.417429	2.194642
2047.000000	8.241123	2.145482
2047.000000	9.064816	2.103471
2047.000000	9.888510	2.068652
2047.000000	10.712203	2.040060
2047.000000	11.535897	2.017845
2047.000000	12.359591	1.995198
2047.000000	13.183284	1.969157
2047.000000	14.006978	1.938702
2047.000000	14.830671	1.903315
2047.000000	15.654365	1.868082
2047.000000	16.478059	1.836706
2047.000000	17.301752	1.813893
2047.000000	18.125446	1.802476
2047.000000	18.949139	1.802886
2047.000000	19.772833	1.816153
2047.000000	20.596527	1.842681
2372.000000	-19.105505	1.259502
2372.000000	-18.281811	1.261946
2372.000000	-17.458118	1.271729
2372.000000	-16.634424	1.288558
2372.000000	-15.810730	1.310908
2372.000000	-14.987037	1.336876
2372.000000	-14.163343	1.363655
2372.000000	-13.339650	1.388911
2372.000000	-12.515956	1.412430
2372.000000	-11.692262	1.433634
2372.000000	-10.868569	1.455926
2372.000000	-10.044875	1.482977
2372.000000	-9.221182	1.515462
2372.000000	-8.397488	1.554589
2372.000000	-7.573794	1.601012
2372.000000	-6.750101	1.656116
2372.000000	-5.926407	1.721670
2372.000000	-5.102714	1.800538
2372.000000	-4.279020	1.897929
2372.000000	-3.455326	2.023854
2372.000000	-2.631633	2.201620
2372.000000	3.298961	2.219341
2372.000000	4.122655	2.111461
2372.000000	4.946348	2.029022
2372.000000	5.770042	1.961517
2372.000000	6.593735	1.904216
2372.000000	7.417429	1.855141
2372.000000	8.241123	1.813183
2372.000000	9.064816	1.777622
2372.000000	9.888510	1.748433
2372.000000	10.712203	1.724779
2372.000000	11.535897	1.706754
2372.000000	12.359591	1.688628
2372.000000	13.183284	1.667721
2372.000000	14.006978	1.643141
2372.000000	14.830671	1.614494
2372.000000	15.654365	1.586015
2372.000000	16.478059	1.560907
2372.000000	17.301752	1.543201
2372.000000	18.125446	1.535346
2372.000000	18.949139	1.537775
2372.000000	19.772833	1.551466
2372.000000	20.596527	1.576918
2697.000000	-19.105505	1.115896
2697.000000	-18.281811	1.116411
2697.000000	-17.458118	1.123718
2697.000000	-16.634424	1.137499
2697.000000	-15.810730	1.156313
2697.000000	-14.987037	1.178401
2697.000000	-14.163343	1.201210
2697.000000	-13.339650	1.222611
2697.000000	-12.515956	1.242435
2697.000000	-11.692262	1.260168
2697.000000	-10.868569	1.278856
2697.000000	-10.044875	1.301807
2697.000000	-9.221182	1.329590
2697.000000	-8.397488	1.363259
2697.000000	-7.573794	1.403342
2697.000000	-6.750101	1.451019
2697.000000	-5.926407	1.507786
2697.000000	-5.102714	1.576084
2697.000000	-4.279020	1.660391
2697.000000	-3.455326	1.769354
2697.000000	-2.631633	1.923194
2697.000000	3.298961	1.923484
2697.000000	4.122655	1.827811
2697.000000	4.946348	1.754695
2697.000000	5.770042	1.694961
2697.000000	6.593735	1.644442
2697.000000	7.417429	1.601363
2697.000000	8.241123	1.564712
2697.000000	9.064816	1.533821
2697.000000	9.888510	1.508635
2697.000000	10.712203	1.488416
2697.000000	11.535897	1.473225
2697.000000	12.359591	1.458126
2697.000000	13.183284	1.440695
2697.000000	14.006978	1.420145
2697.000000	14.830671	1.396158
2697.000000	15.654365	1.372359
2697.000000	16.478059	1.351561
2697.000000	17.301752	1.337283
2697.000000	18.125446	1.331682
2697.000000	18.949139	1.335182
2697.000000	19.772833	1.348707
2697.000000	20.596527	1.372803
3022.000000	-19.105505	0.997942
3022.000000	-18.281811	0.997236
3022.000000	-17.458118	1.002838
3022.000000	-16.634424	1.014418
3022.000000	-15.810730	1.030616
3022.000000	-14.987037	1.049803
3022.000000	-14.163343	1.069648
3022.000000	-13.339650	1.088194
3022.000000	-12.515956	1.105310
3022.000000	-11.692262	1.120532
3022.000000	-10.868569	1.136608
3022.000000	-10.044875	1.156540
3022.000000	-9.221182	1.180819
3022.000000	-8.397488	1.210376
3022.000000	-7.573794	1.245649
3022.000000	-6.750101	1.287659
3022.000000	-5.926407	1.337695
3022.000000	-5.102714	1.397875
3022.000000	-4.279020	1.472116
3022.000000	-3.455326	1.568002
3022.000000	-2.631633	1.703348
3022.000000	3.298961	1.693067
3022.000000	4.122655	1.607246
3022.000000	4.946348	1.541624
3022.000000	5.770042	1.488078
3022.000000	6.593735	1.442897
3022.000000	7.417429	1.404479
3022.000000	8.241123	1.371898
3022.000000	9.064816	1.344542
3022.000000	9.888510	1.322335
3022.000000	10.712203	1.304623
3022.000000	11.535897	1.291449
3022.000000	12.359591	1.278478
3022.000000	13.183284	1.263518
3022.000000	14.006978	1.245865
3022.000000	14.830671	1.225252
3022.000000	15.654365	1.204844
3022.000000	16.478059	1.187142
3022.000000	17.301752	1.175265
3022.000000	18.125446	1.171138
3022.000000	18.949139	1.175171
3022.000000	19.772833	1.188236
3022.000000	20.596527	1.210897
3347.000000	-19.105505	0.899296
3347.000000	-18.281811	0.897824
3347.000000	-17.458118	0.902230
3347.000000	-16.634424	0.912181
3347.000000	-15.810730	0.926392
3347.000000	-14.987037	0.943352
3347.000000	-14.163343	0.960920
3347.000000	-13.339650	0.977291
3347.000000	-12.515956	0.992361
3347.000000	-11.692262	1.005710
3347.000000	-10.868569	1.019831
3347.000000	-10.044875	1.037468
3347.000000	-9.221182	1.059050
3347.000000	-8.397488	1.085410
3347.000000	-7.573794	1.116918
3347.000000	-6.750101	1.154471
3347.000000	-5.926407	1.199195
3347.000000	-5.102714	1.252954
3347.000000	-4.279020	1.319217
3347.000000	-3.455326	1.404723
3347.000000	-2.631633	1.525352
3347.000000	3.298961	1.508538
3347.000000	4.122655	1.430824
3347.000000	4.946348	1.371350
3347.000000	5.770042	1.322845
3347.000000	6.593735	1.281975
3347.000000	7.417429	1.247284
3347.000000	8.241123	1.217924
3347.000000	9.064816	1.193330
3347.000000	9.888510	1.173422
3347.000000	10.712203	1.157609
3347.000000	11.535897	1.145923
3347.000000	12.359591	1.134508
3347.000000	13.183284	1.121370
3347.000000	14.006978	1.105876
3347.000000	14.830671	1.087795
3347.000000	15.654365	1.069932
3347.000000	16.478059	1.054532
3347.000000	17.301752	1.044392
3347.000000	18.125446	1.041248
3347.000000	18.949139	1.045496
3347.000000	19.772833	1.057955
3347.000000	20.596527	1.079196
3672.000000	-19.105505	0.815554
3672.000000	-18.281811	0.813619
3672.000000	-17.458118	0.817177
3672.000000	-16.634424	0.825898
3672.000000	-15.810730	0.838566
3672.000000	-14.987037	0.853775
3672.000000	-14.163343	0.869553
3672.000000	-13.339650	0.884225
3672.000000	-12.515956	0.897711
3672.000000	-11.692262	0.909626
3672.000000	-10.868569	0.922245
3672.000000	-10.044875	0.938091
3672.000000	-9.221182	0.957544
3672.000000	-8.397488	0.981356
3672.000000	-7.573794	1.009843
3672.000000	-6.750101	1.043803
3672.000000	-5.926407	1.084232
3672.000000	-5.102714	1.132790
3672.000000	-4.279020	1.192579
3672.000000	-3.455326	1.269648
3672.000000	-2.631633	1.378294
3672.000000	3.298961	1.357428
3672.000000	4.122655	1.286496
3672.000000	4.946348	1.232154
3672.000000	5.770042	1.187834
3672.000000	6.593735	1.150517
3672.000000	7.417429	1.118873
3672.000000	8.241123	1.092124
3672.000000	9.064816	1.069748
3672.000000	9.888510	1.051663
3672.000000	10.712203	1.037332
3672.000000	11.535897	1.026779
3672.000000	12.359591	1.016534
3672.000000	13.183284	1.004782
3672.000000	14.006978	0.990944
3672.000000	14.830671	0.974817
3672.000000	15.654365	0.958918
3672.000000	16.478059	0.945277
3672.000000	17.301752	0.936426
3672.000000	18.125446	0.933946
3672.000000	18.949139	0.938214
3672.000000	19.772833	0.950006
3672.000000	20.596527	0.969882
3997.000000	-19.105505	0.743565
3997.000000	-18.281811	0.741369
3997.000000	-17.458118	0.744322
3997.000000	-16.634424	0.752097
3997.000000	-15.810730	0.763544
3997.000000	-14.987037	0.777351
3997.000000	-14.163343	0.791694
3997.000000	-13.339650	0.805013
3997.000000	-12.515956	0.817246
3997.000000	-11.692262	0.828040
3997.000000	-10.868569	0.839480
3997.000000	-10.044875	0.853898
3997.000000	-9.221182	0.871632
3997.000000	-8.397488	0.893370
3997.000000	-7.573794	0.919384
3997.000000	-6.750101	0.950389
3997.000000	-5.926407	0.987277
3997.000000	-5.102714	1.031537
3997.000000	-4.279020	1.085970
3997.000000	-3.455326	1.156051
3997.000000	-2.631633	1.254752
3997.000000	3.298961	1.231412
3997.000000	4.122655	1.166235
3997.000000	4.946348	1.116238
3997.000000	5.770042	1.075448
3997.000000	6.593735	1.041109
3997.000000	7.417429	1.012003
3997.000000	8.241123	0.987413
3997.000000	9.064816	0.966855
3997.000000	9.888510	0.950248
3997.000000	10.712203	0.937101
3997.000000	11.535897	0.927433
3997.000000	12.359591	0.918092
3997.000000	13.183284	0.907417
3997.000000	14.006978	0.894882
3997.000000	14.830671	0.880297
3997.000000	15.654365	0.865949
3997.000000	16.478059	0.853684
3997.000000	17.301752	0.845810
3997.000000	18.125446	0.843778
3997.000000	18.949139	0.847947
3997.000000	19.772833	0.859051
3997.000000	20.596527	0.877638
4322.000000	-19.105505	0.681008
4322.000000	-18.281811	0.678691
4322.000000	-17.458118	0.681211
4322.000000	-16.634424	0.688249
4322.000000	-15.810730	0.698714
4322.000000	-14.987037	0.711380
4322.000000	-14.163343	0.724553
4322.000000	-13.339650	0.736774
4322.000000	-12.515956	0.747999
4322.000000	-11.692262	0.757901
4322.000000	-10.868569	0.768397
4322.000000	-10.044875	0.781654
4322.000000	-9.221182	0.797977
4322.000000	-8.397488	0.817996
4322.000000	-7.573794	0.841950
4322.000000	-6.750101	0.870486
4322.000000	-5.926407	0.904405
4322.000000	-5.102714	0.945056
4322.000000	-4.279020	0.994987
4322.000000	-3.455326	1.059186
4322.000000	-2.631633	1.149503
4322.000000	3.298961	1.124718
4322.000000	4.122655	1.064484
4322.000000	4.946348	1.018213
4322.000000	5.770042	0.980437
4322.000000	6.593735	0.948631
4322.000000	7.417429	0.921673
4322.000000	8.241123	0.898897
4322.000000	9.064816	0.879855
4322.000000	9.888510	0.864470
4322.000000	10.712203	0.852287
4322.000000	11.535897	0.843324
4322.000000	12.359591	0.834695
4322.000000	13.183284	0.824876
4322.000000	14.006978	0.813384
4322.000000	14.830671	0.800044
4322.000000	15.654365	0.786943
4322.000000	16.478059	0.775773
4322.000000	17.301752	0.768653
4322.000000	18.125446	0.766920
4322.000000	18.949139	0.770919
4322.000000	19.772833	0.781341
4322.000000	20.596527	0.798720
4647.000000	-19.105505	0.626140
4647.000000	-18.281811	0.623797
4647.000000	-17.458118	0.626009
4647.000000	-16.634424	0.632465
4647.000000	-15.810730	0.642130
4647.000000	-14.987037	0.653853
4647.000000	-14.163343	0.666059
4647.000000	-13.339650	0.677377
4647.000000	-12.515956	0.687778
4647.000000	-11.692262	0.696958
4647.000000	-10.868569	0.706686
4647.000000	-10.044875	0.718986
4647.000000	-9.221182	0.734131
4647.000000	-8.397488	0.752706
4647.000000	-7.573794	0.774919
4647.000000	-6.750101	0.801359
4647.000000	-5.926407	0.832756
4647.000000	-5.102714	0.870335
4647.000000	-4.279020	0.916429
4647.000000	-3.455326	0.975609
4647.000000	-2.631633	1.058763
4647.000000	3.298961	1.033219
4647.000000	4.122655	0.977273
4647.000000	4.946348	0.934232
4647.000000	5.770042	0.899063
4647.000000	6.593735	0.869437
4647.000000	7.417429	0.844317
4647.000000	8.241123	0.823087
4647.000000	9.064816	0.805330
4647.000000	9.888510	0.790969
4647.000000	10.712203	0.779585
4647.000000	11.535897	0.771194
4647.000000	12.359591	0.763135
4647.000000	13.183284	0.754009
4647.000000	14.006978	0.743368
4647.000000	14.830671	0.731046
4647.000000	15.654365	0.718965
4647.000000	16.478059	0.708683
4647.000000	17.301752	0.702152
4647.000000	18.125446	0.700615
4647.000000	18.949139	0.704398
4647.000000	19.772833	0.714157
4647.000000	20.596527	0.730408
4972.000000	-19.105505	0.577621
4972.000000	-18.281811	0.575319
4972.000000	-17.458118	0.577315
4972.000000	-16.634424	0.583307
4972.000000	-15.810730	0.592311
4972.000000	-14.987037	0.603246
4972.000000	-14.163343	0.614641
4972.000000	-13.339650	0.625206
4972.000000	-12.515956	0.634925
4972.000000	-11.692262	0.643513
4972.000000	-10.868569	0.652609
4972.000000	-10.044875	0.664108
4972.000000	-9.221182	0.678258
4972.000000	-8.397488	0.695602
4972.000000	-7.573794	0.716325
4972.000000	-6.750101	0.740968
4972.000000	-5.926407	0.770194
4972.000000	-5.102714	0.805128
4972.000000	-4.279020	0.847913
4972.000000	-3.455326	0.902762
4972.000000	-2.631633	0.979725
4972.000000	3.298961	0.953883
4972.000000	4.122655	0.901695
4972.000000	4.946348	0.861479
4972.000000	5.770042	0.828584
4972.000000	6.593735	0.800855
4972.000000	7.417429	0.777329
4972.000000	8.241123	0.757431
4972.000000	9.064816	0.740774
4972.000000	9.888510	0.727285
4972.000000	10.712203	0.716573
4972.000000	11.535897	0.708652
4972.000000	12.359591	0.701058
4972.000000	13.183284	0.692499
4972.000000	14.006978	0.682562
4972.000000	14.830671	0.671085
4972.000000	15.654365	0.659852
4972.000000	16.478059	0.650298
4972.000000	17.301752	0.644234
4972.000000	18.125446	0.642818
4972.000000	18.949139	0.646360
4972.000000	19.772833	0.655484
4972.000000	20.596527	0.670684
5297.000000	-19.105505	0.534408
5297.000000	-18.281811	0.532192
5297.000000	-17.458118	0.534040
5297.000000	-16.634424	0.539658
5297.000000	-15.810730	0.548111
5297.000000	-14.987037	0.558380
5297.000000	-14.163343	0.569088
5297.000000	-13.339650	0.579019
5297.000000	-12.515956	0.588166
5297.000000	-11.692262	0.596262
5297.000000	-10.868569	0.604832
5297.000000	-10.044875	0.615652
5297.000000	-9.221182	0.628951
5297.000000	-8.397488	0.645235
5297.000000	-7.573794	0.664671
5297.000000	-6.750101	0.687754
5297.000000	-5.926407	0.715094
5297.000000	-5.102714	0.747726
5297.000000	-4.279020	0.787629
5297.000000	-3.455326	0.838702
5297.000000	-2.631633	0.910263
5297.000000	3.298961	0.884436
5297.000000	4.122655	0.835567
5297.000000	4.946348	0.797844
5297.000000	5.770042	0.766951
5297.000000	6.593735	0.740885
5297.000000	7.417429	0.718753
5297.000000	8.241123	0.700017
5297.000000	9.064816	0.684313
5297.000000	9.888510	0.671574
5297.000000	10.712203	0.661433
5297.000000	11.535897	0.653904
5297.000000	12.359591	0.646693
5297.000000	13.183284	0.638606
5297.000000	14.006978	0.629257
5297.000000	14.830671	0.618493
5297.000000	15.654365	0.607970
5297.000000	16.478059	0.599022
5297.000000	17.301752	0.593332
5297.000000	18.125446	0.591983
5297.000000	18.949139	0.595272
5297.000000	19.772833	0.603789
5297.000000	20.596527	0.618011
5622.000000	-19.105505	0.495673
5622.000000	-18.281811	0.493575
5622.000000	-17.458118	0.495326
5622.000000	-16.634424	0.500642
5622.000000	-15.810730	0.508631
5622.000000	-14.987037	0.518331
5622.000000	-14.163343	0.528452
5622.000000	-13.339650	0.537843
5622.000000	-12.515956	0.546504
5622.000000	-11.692262	0.554189
5622.000000	-10.868569	0.562314
5622.000000	-10.044875	0.572553
5622.000000	-9.221182	0.585117
5622.000000	-8.397488	0.600480
5622.000000	-7.573794	0.618791
5622.000000	-6.750101	0.640510
5622.000000	-5.926407	0.666196
5622.000000	-5.102714	0.696806
5622.000000	-4.279020	0.734178
5622.000000	-3.455326	0.781931
5622.000000	-2.631633	0.848737
5622.000000	3.298961	0.823139
5622.000000	4.122655	0.777220
5622.000000	4.946348	0.741712
5622.000000	5.770042	0.712595
5622.000000	6.593735	0.688002
5622.000000	7.417429	0.667099
5622.000000	8.241123	0.649383
5622.000000	9.064816	0.634513
5622.000000	9.888510	0.622425
5622.000000	10.712203	0.612776
5622.000000	11.535897	0.605578
5622.000000	12.359591	0.598686
5622.000000	13.183284	0.590996
5622.000000	14.006978	0.582146
5622.000000	14.830671	0.571986
5622.000000	15.654365	0.562068
5622.000000	16.478059	0.553627
5622.000000	17.301752	0.548239
5622.000000	18.125446	0.546919
5622.000000	18.949139	0.549949
5622.000000	19.772833	0.557892
5622.000000	20.596527	0.571203
5947.000000	-19.105505	0.460755
5947.000000	-18.281811	0.458796
5947.000000	-17.458118	0.460488
5947.000000	-16.634424	0.465558
5947.000000	-15.810730	0.473151
5947.000000	-14.987037	0.482362
5947.000000	-14.163343	0.491976
5947.000000	-13.339650	0.500902
5947.000000	-12.515956	0.509150
5947.000000	-11.692262	0.516486
5947.000000	-10.868569	0.524233
5947.000000	-10.044875	0.533970
5947.000000	-9.221182	0.545894
5947.000000	-8.397488	0.560449
5947.000000	-7.573794	0.577770
5947.000000	-6.750101	0.598284
5947.000000	-5.926407	0.622508
5947.000000	-5.102714	0.651331
5947.000000	-4.279020	0.686460
5947.000000	-3.455326	0.731270
5947.000000	-2.631633	0.793858
5947.000000	3.298961	0.768635
5947.000000	4.122655	0.725358
5947.000000	4.946348	0.691832
5947.000000	5.770042	0.664301
5947.000000	6.593735	0.641020
5947.000000	7.417429	0.621208
5947.000000	8.241123	0.604396
5947.000000	9.064816	0.590262
5947.000000	9.888510	0.578744
5947.000000	10.712203	0.569521
5947.000000	11.535897	0.562605
5947.000000	12.359591	0.555982
5947.000000	13.183284	0.548629
5947.000000	14.006978	0.540206
5947.000000	14.830671	0.530566
5947.000000	15.654365	0.521164
5947.000000	16.478059	0.513155
5947.000000	17.301752	0.508012
5947.000000	18.125446	0.506692
5947.000000	18.949139	0.509465
5947.000000	19.772833	0.516863
5947.000000	20.596527	0.529325
6272.000000	-19.105505	0.429114
6272.000000	-18.281811	0.427309
6272.000000	-17.458118	0.428971
6272.000000	-16.634424	0.433838
6272.000000	-15.810730	0.441094
6272.000000	-14.987037	0.449880
6272.000000	-14.163343	0.459053
6272.000000	-13.339650	0.467577
6272.000000	-12.515956	0.475468
6272.000000	-11.692262	0.482506
6272.000000	-10.868569	0.489928
6272.000000	-10.044875	0.499229
6272.000000	-9.221182	0.510589
6272.000000	-8.397488	0.524431
6272.000000	-7.573794	0.540874
6272.000000	-6.750101	0.560317
6272.000000	-5.926407	0.583240
6272.000000	-5.102714	0.610469
6272.000000	-4.279020	0.643599
6272.000000	-3.455326	0.685784
6272.000000	-2.631633	0.744606
6272.000000	3.298961	0.719855
6272.000000	4.122655	0.678957
6272.000000	4.946348	0.647213
6272.000000	5.770042	0.621107
6272.000000	6.593735	0.599002
6272.000000	7.417429	0.580167
6272.000000	8.241123	0.564160
6272.000000	9.064816	0.550679
6272.000000	9.888510	0.539666
6272.000000	10.712203	0.530817
6272.000000	11.535897	0.524143
6272.000000	12.359591	0.517749
6272.000000	13.183284	0.510683
6272.000000	14.006978	0.502628
6272.000000	14.830671	0.493438
6272.000000	15.654365	0.484484
6272.000000	16.478059	0.476844
6272.000000	17.301752	0.471902
6272.000000	18.125446	0.470561
6272.000000	18.949139	0.473079
6272.000000	19.772833	0.479963
6272.000000	20.596527	0.491633
6597.000000	-19.105505	0.400310
6597.000000	-18.281811	0.398666
6597.000000	-17.458118	0.400322
6597.000000	-16.634424	0.405022
6597.000000	-15.810730	0.411986
6597.000000	-14.987037	0.420401
6597.000000	-14.163343	0.429188
6597.000000	-13.339650	0.437360
6597.000000	-12.515956	0.444942
6597.000000	-11.692262	0.451724
6597.000000	-10.868569	0.458865
6597.000000	-10.044875	0.467782
6597.000000	-9.221182	0.478645
6597.000000	-8.397488	0.491851
6597.000000	-7.573794	0.507511
6597.000000	-6.750101	0.525997
6597.000000	-5.926407	0.547754
6597.000000	-5.102714	0.573554
6597.000000	-4.279020	0.604891
6597.000000	-3.455326	0.644719
6597.000000	-2.631633	0.700157
6597.000000	3.298961	0.675942
6597.000000	4.122655	0.637196
6597.000000	4.946348	0.607065
6597.000000	5.770042	0.582246
6597.000000	6.593735	0.561201
6597.000000	7.417429	0.543245
6597.000000	8.241123	0.527961
6597.000000	9.064816	0.515064
6597.000000	9.888510	0.504500
6597.000000	10.712203	0.495980
6597.000000	11.535897	0.489516
6597.000000	12.359591	0.483318
6597.000000	13.183284	0.476501
6597.000000	14.006978	0.468766
6597.000000	14.830671	0.459969
6597.000000	15.654365	0.451404
6597.000000	16.478059	0.444082
6597.000000	17.301752	0.439305
6597.000000	18.125446	0.437929
6597.000000	18.949139	0.440198
6597.000000	19.772833	0.446597
6597.000000	20.596527	0.457526
6922.000000	-19.105505	0.373976
6922.000000	-18.281811	0.372499
6922.000000	-17.458118	0.374165
6922.000000	-16.634424	0.378728
6922.000000	-15.810730	0.385439
6922.000000	-14.987037	0.393526
6922.000000	-14.163343	0.401973
6922.000000	-13.339650	0.409837
6922.000000	-12.515956	0.417147
6922.000000	-11.692262	0.423708
6922.000000	-10.868569	0.430604
6922.000000	-10.044875	0.439183
6922.000000	-9.221182	0.449602
6922.000000	-8.397488	0.462240
6922.000000	-7.573794	0.477197
6922.000000	-6.750101	0.494821
6922.000000	-5.926407	0.515528
6922.000000	-5.102714	0.540040
6922.000000	-4.279020	0.569759
6922.000000	-3.455326	0.607460
6922.000000	-2.631633	0.659841
6922.000000	3.298961	0.636202
6922.000000	4.122655	0.599414
6922.000000	4.946348	0.570748
6922.000000	5.770042	0.547097
6922.000000	6.593735	0.527014
6922.000000	7.417429	0.509852
6922.000000	8.241123	0.495220
6922.000000	9.064816	0.482849
6922.000000	9.888510	0.472686
