Plot Name 
Original mesh grid size: 60 rows, 45 columns
x	y	z
3022.000000	6.264258	97.446644
3022.000000	7.087952	97.371070
3022.000000	7.911645	97.293012
3022.000000	8.735339	97.210278
3022.000000	9.559032	97.120834
3022.000000	10.382726	97.023350
3022.000000	11.206420	96.914823
3022.000000	12.030113	96.802886
3022.000000	12.853807	96.697292
3022.000000	13.677500	96.613369
3022.000000	14.501194	96.545239
3022.000000	15.324888	96.488758
3022.000000	16.148581	96.432669
3022.000000	16.972275	96.357566
3022.000000	17.795968	96.252160
3022.000000	18.619662	96.108025
3022.000000	19.443355	95.914415
3022.000000	20.267049	95.656416
3347.000000	-19.105505	97.099276
3347.000000	-18.281811	97.214492
3347.000000	-17.458118	97.300308
3347.000000	-16.634424	97.361379
3347.000000	-15.810730	97.405886
3347.000000	-14.987037	97.442445
3347.000000	-14.163343	97.481593
3347.000000	-13.339650	97.530666
3347.000000	-12.515956	97.589871
3347.000000	-11.692262	97.660103
3347.000000	-10.868569	97.731221
3347.000000	-10.044875	97.794748
3347.000000	-9.221182	97.851241
3347.000000	-8.397488	97.900497
3347.000000	-7.573794	97.944079
3347.000000	-6.750101	97.982580
3347.000000	-5.926407	98.016781
3347.000000	-5.102714	98.046885
3347.000000	-4.279020	98.071539
3347.000000	-3.455326	98.086313
3347.000000	-2.631633	98.077555
3347.000000	-1.807939	98.001210
3347.000000	2.145790	97.955287
3347.000000	2.969484	97.952442
3347.000000	3.793177	97.907213
3347.000000	4.616871	97.847584
3347.000000	5.440564	97.783524
3347.000000	6.264258	97.717824
3347.000000	7.087952	97.650196
3347.000000	7.911645	97.579942
3347.000000	8.735339	97.505079
3347.000000	9.559032	97.423758
3347.000000	10.382726	97.334743
3347.000000	11.206420	97.235298
3347.000000	12.030113	97.132169
3347.000000	12.853807	97.034263
3347.000000	13.677500	96.955501
3347.000000	14.501194	96.890558
3347.000000	15.324888	96.835753
3347.000000	16.148581	96.780854
3347.000000	16.972275	96.708169
3347.000000	17.795968	96.607287
3347.000000	18.619662	96.470311
3347.000000	19.443355	96.287110
3347.000000	20.267049	96.043502
3672.000000	-19.105505	97.297591
3672.000000	-18.281811	97.410587
3672.000000	-17.458118	97.495087
3672.000000	-16.634424	97.555716
3672.000000	-15.810730	97.600373
3672.000000	-14.987037	97.637278
3672.000000	-14.163343	97.676382
3672.000000	-13.339650	97.724583
3672.000000	-12.515956	97.782025
3672.000000	-11.692262	97.849520
3672.000000	-10.868569	97.917585
3672.000000	-10.044875	97.978319
3672.000000	-9.221182	98.032304
3672.000000	-8.397488	98.079404
3672.000000	-7.573794	98.121137
3672.000000	-6.750101	98.158106
3672.000000	-5.926407	98.191095
3672.000000	-5.102714	98.220357
3672.000000	-4.279020	98.244727
3672.000000	-3.455326	98.260236
3672.000000	-2.631633	98.254519
3672.000000	-1.807939	98.187632
3672.000000	2.145790	98.151491
3672.000000	2.969484	98.149672
3672.000000	3.793177	98.109513
3672.000000	4.616871	98.056239
3672.000000	5.440564	97.998790
3672.000000	6.264258	97.939628
3672.000000	7.087952	97.878454
3672.000000	7.911645	97.814608
3672.000000	8.735339	97.746279
3672.000000	9.559032	97.671768
3672.000000	10.382726	97.589918
3672.000000	11.206420	97.498213
3672.000000	12.030113	97.402689
3672.000000	12.853807	97.311531
3672.000000	13.677500	97.237480
3672.000000	14.501194	97.175671
3672.000000	15.324888	97.122789
3672.000000	16.148581	97.069455
3672.000000	16.972275	96.999410
3672.000000	17.795968	96.902985
3672.000000	18.619662	96.772752
3672.000000	19.443355	96.599120
3672.000000	20.267049	96.368575
3997.000000	-19.105505	97.472451
3997.000000	-18.281811	97.582794
3997.000000	-17.458118	97.665549
3997.000000	-16.634424	97.725289
3997.000000	-15.810730	97.769635
3997.000000	-14.987037	97.806436
3997.000000	-14.163343	97.845111
3997.000000	-13.339650	97.892168
3997.000000	-12.515956	97.947701
3997.000000	-11.692262	98.012454
3997.000000	-10.868569	98.077532
3997.000000	-10.044875	98.135543
3997.000000	-9.221182	98.187084
3997.000000	-8.397488	98.232072
3997.000000	-7.573794	98.271975
3997.000000	-6.750101	98.307400
3997.000000	-5.926407	98.339126
3997.000000	-5.102714	98.367442
3997.000000	-4.279020	98.391340
3997.000000	-3.455326	98.407234
3997.000000	-2.631633	98.403844
3997.000000	-1.807939	98.344693
3997.000000	2.145790	98.315814
3997.000000	2.969484	98.314589
3997.000000	3.793177	98.278436
3997.000000	4.616871	98.230280
3997.000000	5.440564	98.178209
3997.000000	6.264258	98.124416
3997.000000	7.087952	98.068588
3997.000000	7.911645	98.010099
3997.000000	8.735339	97.947279
3997.000000	9.559032	97.878558
3997.000000	10.382726	97.802847
3997.000000	11.206420	97.717812
3997.000000	12.030113	97.628912
3997.000000	12.853807	97.543706
3997.000000	13.677500	97.473936
3997.000000	14.501194	97.415124
3997.000000	15.324888	97.364250
3997.000000	16.148581	97.312660
3997.000000	16.972275	97.245308
3997.000000	17.795968	97.153170
3997.000000	18.619662	97.029226
3997.000000	19.443355	96.864371
3997.000000	20.267049	96.645703
4322.000000	-19.105505	97.627737
4322.000000	-18.281811	97.735189
4322.000000	-17.458118	97.815948
4322.000000	-16.634424	97.874518
4322.000000	-15.810730	97.918252
4322.000000	-14.987037	97.954655
4322.000000	-14.163343	97.992660
4322.000000	-13.339650	98.038423
4322.000000	-12.515956	98.092002
4322.000000	-11.692262	98.154082
4322.000000	-10.868569	98.216296
4322.000000	-10.044875	98.271703
4322.000000	-9.221182	98.320910
4322.000000	-8.397488	98.363873
4322.000000	-7.573794	98.402011
4322.000000	-6.750101	98.435931
4322.000000	-5.926407	98.466398
4322.000000	-5.102714	98.493733
4322.000000	-4.279020	98.517059
4322.000000	-3.455326	98.533112
4322.000000	-2.631633	98.531538
4322.000000	-1.807939	98.478822
4322.000000	2.145790	98.455438
4322.000000	2.969484	98.454530
4322.000000	3.793177	98.421612
4322.000000	4.616871	98.377659
4322.000000	5.440564	98.330048
4322.000000	6.264258	98.280741
4322.000000	7.087952	98.229414
4322.000000	7.911645	98.175469
4322.000000	8.735339	98.117358
4322.000000	9.559032	98.053619
4322.000000	10.382726	97.983224
4322.000000	11.206420	97.903996
4322.000000	12.030113	97.820911
4322.000000	12.853807	97.740985
4322.000000	13.677500	97.675103
4322.000000	14.501194	97.619112
4322.000000	15.324888	97.570245
4322.000000	16.148581	97.520463
4322.000000	16.972275	97.455769
4322.000000	17.795968	97.367695
4322.000000	18.619662	97.249591
4322.000000	19.443355	97.092787
4322.000000	20.267049	96.884944
4647.000000	-19.105505	97.766527
4647.000000	-18.281811	97.870978
4647.000000	-17.458118	97.949606
4647.000000	-16.634424	98.006838
4647.000000	-15.810730	98.049768
4647.000000	-14.987037	98.085579
4647.000000	-14.163343	98.122765
4647.000000	-13.339650	98.167163
4647.000000	-12.515956	98.218802
4647.000000	-11.692262	98.278318
4647.000000	-10.868569	98.337816
4647.000000	-10.044875	98.390761
4647.000000	-9.221182	98.437762
4647.000000	-8.397488	98.478807
4647.000000	-7.573794	98.515269
4647.000000	-6.750101	98.547745
4647.000000	-5.926407	98.576991
4647.000000	-5.102714	98.603349
4647.000000	-4.279020	98.626053
4647.000000	-3.455326	98.642116
4647.000000	-2.631633	98.641983
4647.000000	-1.807939	98.594700
4647.000000	2.145790	98.575541
4647.000000	2.969484	98.574772
4647.000000	3.793177	98.544511
4647.000000	4.616871	98.504066
4647.000000	5.440564	98.460210
4647.000000	6.264258	98.414708
4647.000000	7.087952	98.367222
4647.000000	7.911645	98.317182
4647.000000	8.735339	98.263142
4647.000000	9.559032	98.203736
4647.000000	10.382726	98.137988
4647.000000	11.206420	98.063860
4647.000000	12.030113	97.985917
4647.000000	12.853807	97.910702
4647.000000	13.677500	97.848352
4647.000000	14.501194	97.795000
4647.000000	15.324888	97.748088
4647.000000	16.148581	97.700114
4647.000000	16.972275	97.637991
4647.000000	17.795968	97.553745
4647.000000	18.619662	97.441053
4647.000000	19.443355	97.291642
4647.000000	20.267049	97.093691
4972.000000	-19.105505	97.891297
4972.000000	-18.281811	97.992718
4972.000000	-17.458118	98.069158
4972.000000	-16.634424	98.124956
4972.000000	-15.810730	98.166961
4972.000000	-14.987037	98.202058
4972.000000	-14.163343	98.238337
4972.000000	-13.339650	98.281348
4972.000000	-12.515956	98.331096
4972.000000	-11.692262	98.388173
4972.000000	-10.868569	98.445113
4972.000000	-10.044875	98.495743
4972.000000	-9.221182	98.540673
4972.000000	-8.397488	98.579916
4972.000000	-7.573794	98.614796
4972.000000	-6.750101	98.645904
4972.000000	-5.926407	98.673981
4972.000000	-5.102714	98.699387
4972.000000	-4.279020	98.721451
4972.000000	-3.455326	98.737426
4972.000000	-2.631633	98.738453
4972.000000	-1.807939	98.695817
4972.000000	2.145790	98.679950
4972.000000	2.969484	98.679200
4972.000000	3.793177	98.651157
4972.000000	4.616871	98.613682
4972.000000	5.440564	98.573030
4972.000000	6.264258	98.530794
4972.000000	7.087952	98.486625
4972.000000	7.911645	98.439975
4972.000000	8.735339	98.389490
4972.000000	9.559032	98.333887
4972.000000	10.382726	98.272238
4972.000000	11.206420	98.202622
4972.000000	12.030113	98.129258
4972.000000	12.853807	98.058267
4972.000000	13.677500	97.999134
4972.000000	14.501194	97.948240
4972.000000	15.324888	97.903206
4972.000000	16.148581	97.857002
4972.000000	16.972275	97.797338
4972.000000	17.795968	97.716680
4972.000000	18.619662	97.609002
4972.000000	19.443355	97.466393
4972.000000	20.267049	97.277509
5297.000000	-19.105505	98.004052
5297.000000	-18.281811	98.102470
5297.000000	-17.458118	98.176713
5297.000000	-16.634424	98.231032
5297.000000	-15.810730	98.272042
5297.000000	-14.987037	98.306350
5297.000000	-14.163343	98.341675
5297.000000	-13.339650	98.383308
5297.000000	-12.515956	98.431232
5297.000000	-11.692262	98.486002
5297.000000	-10.868569	98.540542
5297.000000	-10.044875	98.589005
5297.000000	-9.221182	98.631997
5297.000000	-8.397488	98.669550
5297.000000	-7.573794	98.702945
5297.000000	-6.750101	98.732764
5297.000000	-5.926407	98.759733
5297.000000	-5.102714	98.784224
5297.000000	-4.279020	98.805647
5297.000000	-3.455326	98.821469
5297.000000	-2.631633	98.823442
5297.000000	-1.807939	98.784829
5297.000000	2.145790	98.771553
5297.000000	2.969484	98.770743
5297.000000	3.793177	98.744574
5297.000000	4.616871	98.709645
5297.000000	5.440564	98.671756
5297.000000	6.264258	98.632353
5297.000000	7.087952	98.591077
5297.000000	7.911645	98.547400
5297.000000	8.735339	98.500048
5297.000000	9.559032	98.447809
5297.000000	10.382726	98.389800
5297.000000	11.206420	98.324206
5297.000000	12.030113	98.254943
5297.000000	12.853807	98.187760
5297.000000	13.677500	98.131564
5297.000000	14.501194	98.082954
5297.000000	15.324888	98.039710
5297.000000	16.148581	97.995215
5297.000000	16.972275	97.937889
5297.000000	17.795968	97.860589
5297.000000	18.619662	97.757559
5297.000000	19.443355	97.621221
5297.000000	20.267049	97.440671
5622.000000	-19.105505	98.106437
5622.000000	-18.281811	98.201913
5622.000000	-17.458118	98.273985
5622.000000	-16.634424	98.326813
5622.000000	-15.810730	98.366791
5622.000000	-14.987037	98.400267
5622.000000	-14.163343	98.434620
5622.000000	-13.339650	98.474902
5622.000000	-12.515956	98.521080
5622.000000	-11.692262	98.573676
5622.000000	-10.868569	98.625967
5622.000000	-10.044875	98.672403
5622.000000	-9.221182	98.713583
5622.000000	-8.397488	98.749556
5622.000000	-7.573794	98.781561
5622.000000	-6.750101	98.810169
5622.000000	-5.926407	98.836092
5622.000000	-5.102714	98.859712
5622.000000	-4.279020	98.880506
5622.000000	-3.455326	98.896130
5622.000000	-2.631633	98.898884
5622.000000	-1.807939	98.863789
5622.000000	2.145790	98.852572
5622.000000	2.969484	98.851648
5622.000000	3.793177	98.827083
5622.000000	4.616871	98.794358
5622.000000	5.440564	98.758875
5622.000000	6.264258	98.721952
5622.000000	7.087952	98.683221
5622.000000	7.911645	98.642172
5622.000000	8.735339	98.597602
5622.000000	9.559032	98.548361
5622.000000	10.382726	98.493607
5622.000000	11.206420	98.431619
5622.000000	12.030113	98.366050
5622.000000	12.853807	98.302315
5622.000000	13.677500	98.248808
5622.000000	14.501194	98.202321
5622.000000	15.324888	98.160773
5622.000000	16.148581	98.117917
5622.000000	16.972275	98.062803
5622.000000	17.795968	97.988642
5622.000000	18.619662	97.889926
5622.000000	19.443355	97.759381
5622.000000	20.267049	97.586515
5947.000000	-19.105505	98.199812
5947.000000	-18.281811	98.292427
5947.000000	-17.458118	98.362375
5947.000000	-16.634424	98.413723
5947.000000	-15.810730	98.452656
5947.000000	-14.987037	98.485280
5947.000000	-14.163343	98.518661
5947.000000	-13.339650	98.557630
5947.000000	-12.515956	98.602144
5947.000000	-11.692262	98.652694
5947.000000	-10.868569	98.702880
5947.000000	-10.044875	98.747421
5947.000000	-9.221182	98.786909
5947.000000	-8.397488	98.821406
5947.000000	-7.573794	98.852110
5947.000000	-6.750101	98.879583
5947.000000	-5.926407	98.904523
5947.000000	-5.102714	98.927316
5947.000000	-4.279020	98.947500
5947.000000	-3.455326	98.962896
5947.000000	-2.631633	98.966301
5947.000000	-1.807939	98.934315
5947.000000	2.145790	98.924743
5947.000000	2.969484	98.923669
5947.000000	3.793177	98.900490
5947.000000	4.616871	98.869692
5947.000000	5.440564	98.836321
5947.000000	6.264258	98.801585
5947.000000	7.087952	98.765110
5947.000000	7.911645	98.726403
5947.000000	8.735339	98.684319
5947.000000	9.559032	98.637767
5947.000000	10.382726	98.585941
5947.000000	11.206420	98.527205
5947.000000	12.030113	98.464980
5947.000000	12.853807	98.404381
5947.000000	13.677500	98.353342
5947.000000	14.501194	98.308830
5947.000000	15.324888	98.268884
5947.000000	16.148581	98.227590
5947.000000	16.972275	98.174566
5947.000000	17.795968	98.103340
5947.000000	18.619662	98.008633
5947.000000	19.443355	97.883453
5947.000000	20.267049	97.717690
6272.000000	-19.105505	98.285310
6272.000000	-18.281811	98.375158
6272.000000	-17.458118	98.443043
6272.000000	-16.634424	98.492938
6272.000000	-15.810730	98.530828
6272.000000	-14.987037	98.562596
6272.000000	-14.163343	98.595015
6272.000000	-13.339650	98.632719
6272.000000	-12.515956	98.675651
6272.000000	-11.692262	98.724276
6272.000000	-10.868569	98.772491
6272.000000	-10.044875	98.815261
6272.000000	-9.221182	98.853168
6272.000000	-8.397488	98.886285
6272.000000	-7.573794	98.915772
6272.000000	-6.750101	98.942182
6272.000000	-5.926407	98.966198
6272.000000	-5.102714	98.988211
6272.000000	-4.279020	99.007806
6272.000000	-3.455326	99.022956
6272.000000	-2.631633	99.026908
6272.000000	-1.807939	98.997690
6272.000000	2.145790	98.989443
6272.000000	2.969484	98.988194
6272.000000	3.793177	98.966223
6272.000000	4.616871	98.937123
6272.000000	5.440564	98.905621
6272.000000	6.264258	98.872827
6272.000000	7.087952	98.838366
6272.000000	7.911645	98.801758
6272.000000	8.735339	98.761911
6272.000000	9.559032	98.717785
6272.000000	10.382726	98.668607
6272.000000	11.206420	98.612817
6272.000000	12.030113	98.553633
6272.000000	12.853807	98.495898
6272.000000	13.677500	98.447130
6272.000000	14.501194	98.404457
6272.000000	15.324888	98.366022
6272.000000	16.148581	98.326213
6272.000000	16.972275	98.275159
6272.000000	17.795968	98.206681
6272.000000	18.619662	98.115706
6272.000000	19.443355	97.995506
6272.000000	20.267049	97.836325
6597.000000	-19.105505	98.363883
6597.000000	-18.281811	98.451067
6597.000000	-17.458118	98.516956
6597.000000	-16.634424	98.565432
6597.000000	-15.810730	98.602294
6597.000000	-14.987037	98.633212
6597.000000	-14.163343	98.664691
6597.000000	-13.339650	98.701178
6597.000000	-12.515956	98.742608
6597.000000	-11.692262	98.789423
6597.000000	-10.868569	98.835793
6597.000000	-10.044875	98.876906
6597.000000	-9.221182	98.913334
6597.000000	-8.397488	98.945161
6597.000000	-7.573794	98.973509
6597.000000	-6.750101	98.998922
6597.000000	-5.926407	99.022071
6597.000000	-5.102714	99.043348
6597.000000	-4.279020	99.062377
6597.000000	-3.455326	99.077273
6597.000000	-2.631633	99.081689
6597.000000	-1.807939	99.054948
6597.000000	2.145790	99.047774
6597.000000	2.969484	99.046334
6597.000000	3.793177	99.025424
6597.000000	4.616871	98.997832
6597.000000	5.440564	98.967995
6597.000000	6.264258	98.936937
6597.000000	7.087952	98.904285
6597.000000	7.911645	98.869569
6597.000000	8.735339	98.831746
6597.000000	9.559032	98.789819
6597.000000	10.382726	98.743047
6597.000000	11.206420	98.689940
6597.000000	12.030113	98.633533
6597.000000	12.853807	98.578422
6597.000000	13.677500	98.531753
