Plot Name 
Original mesh grid size: 60 rows, 49 columns
x	y	z
3347.000000	-12.515956	1.477290
3347.000000	-11.692262	1.390250
3347.000000	-10.868569	1.301617
3347.000000	-10.044875	1.217512
3347.000000	-9.221182	1.136894
3347.000000	-8.397488	1.059118
3347.000000	-7.573794	0.982158
3347.000000	-6.750101	0.904487
3347.000000	-5.926407	0.824151
3347.000000	-5.102714	0.739068
3347.000000	-4.279020	0.647165
3347.000000	-3.455326	0.546301
3347.000000	-2.631633	0.434775
3347.000000	-1.807939	0.311623
3347.000000	-0.984246	0.176244
3347.000000	-0.160552	0.029569
3347.000000	0.663142	0.123794
3347.000000	1.486835	0.277542
3347.000000	2.310529	0.427054
3347.000000	3.134222	0.570051
3347.000000	3.957916	0.704778
3347.000000	4.781610	0.830658
3347.000000	5.605303	0.948512
3347.000000	6.428997	1.059821
3347.000000	7.252690	1.167004
3347.000000	8.076384	1.272021
3347.000000	8.900077	1.377246
3347.000000	9.723771	1.485423
3347.000000	10.547465	1.597734
3347.000000	11.371158	1.717754
3347.000000	12.194852	1.837481
3347.000000	13.018545	1.949987
3347.000000	13.842239	2.047063
3347.000000	14.665933	2.130108
3347.000000	15.489626	2.205348
3347.000000	16.313320	2.282404
3347.000000	17.137013	2.376231
3347.000000	17.960707	2.496504
3347.000000	18.784401	2.651349
3347.000000	19.608094	2.849288
3347.000000	20.431788	3.104553
3672.000000	-19.105505	1.961913
3672.000000	-18.281811	1.844627
3672.000000	-17.458118	1.752094
3672.000000	-16.634424	1.679628
3672.000000	-15.810730	1.620059
3672.000000	-14.987037	1.566122
3672.000000	-14.163343	1.509342
3672.000000	-13.339650	1.444173
3672.000000	-12.515956	1.370574
3672.000000	-11.692262	1.288116
3672.000000	-10.868569	1.204457
3672.000000	-10.044875	1.125305
3672.000000	-9.221182	1.049647
3672.000000	-8.397488	0.976849
3672.000000	-7.573794	0.904996
3672.000000	-6.750101	0.832653
3672.000000	-5.926407	0.757997
3672.000000	-5.102714	0.679099
3672.000000	-4.279020	0.594055
3672.000000	-3.455326	0.500920
3672.000000	-2.631633	0.398195
3672.000000	-1.807939	0.285075
3672.000000	-0.984246	0.161035
3672.000000	-0.160552	0.026976
3672.000000	0.663142	0.112738
3672.000000	1.486835	0.252313
3672.000000	2.310529	0.387645
3672.000000	3.134222	0.516815
3672.000000	3.957916	0.638369
3672.000000	4.781610	0.751897
3672.000000	5.605303	0.858228
3672.000000	6.428997	0.958773
3672.000000	7.252690	1.055769
3672.000000	8.076384	1.151020
3672.000000	8.900077	1.246701
3672.000000	9.723771	1.345314
3672.000000	10.547465	1.447978
3672.000000	11.371158	1.557950
3672.000000	12.194852	1.668096
3672.000000	13.018545	1.772023
3672.000000	13.842239	1.862252
3672.000000	14.665933	1.940106
3672.000000	15.489626	2.011171
3672.000000	16.313320	2.084271
3672.000000	17.137013	2.173111
3672.000000	17.960707	2.286641
3672.000000	18.784401	2.432473
3672.000000	19.608094	2.618706
3672.000000	20.431788	2.858845
3997.000000	-19.105505	1.849526
3997.000000	-18.281811	1.735713
3997.000000	-17.458118	1.645928
3997.000000	-16.634424	1.575562
3997.000000	-15.810730	1.517701
3997.000000	-14.987037	1.465409
3997.000000	-14.163343	1.410653
3997.000000	-13.339650	1.348206
3997.000000	-12.515956	1.278055
3997.000000	-11.692262	1.199810
3997.000000	-10.868569	1.120672
3997.000000	-10.044875	1.045982
3997.000000	-9.221182	0.974757
3997.000000	-8.397488	0.906377
3997.000000	-7.573794	0.839027
3997.000000	-6.750101	0.771353
3997.000000	-5.926407	0.701649
3997.000000	-5.102714	0.628116
3997.000000	-4.279020	0.548991
3997.000000	-3.455326	0.462494
3997.000000	-2.631633	0.367294
3997.000000	-1.807939	0.262715
3997.000000	-0.984246	0.148271
3997.000000	-0.160552	0.024807
3997.000000	0.663142	0.103516
3997.000000	1.486835	0.231312
3997.000000	2.310529	0.354905
3997.000000	3.134222	0.472673
3997.000000	3.957916	0.583394
3997.000000	4.781610	0.686771
3997.000000	5.605303	0.783625
3997.000000	6.428997	0.875300
3997.000000	7.252690	0.963876
3997.000000	8.076384	1.051027
3997.000000	8.900077	1.138758
3997.000000	9.723771	1.229367
3997.000000	10.547465	1.323917
3997.000000	11.371158	1.425400
3997.000000	12.194852	1.527389
3997.000000	13.018545	1.623948
3997.000000	13.842239	1.708214
3997.000000	14.665933	1.781441
3997.000000	15.489626	1.848696
3997.000000	16.313320	1.918132
3997.000000	17.137013	2.002400
3997.000000	17.960707	2.109837
3997.000000	18.784401	2.247603
3997.000000	19.608094	2.423416
3997.000000	20.431788	2.650122
4322.000000	-19.105505	1.748899
4322.000000	-18.281811	1.638602
4322.000000	-17.458118	1.551607
4322.000000	-16.634424	1.483391
4322.000000	-15.810730	1.427291
4322.000000	-14.987037	1.376673
4322.000000	-14.163343	1.323907
4322.000000	-13.339650	1.264051
4322.000000	-12.515956	1.197111
4322.000000	-11.692262	1.122731
4322.000000	-10.868569	1.047701
4322.000000	-10.044875	0.977038
4322.000000	-9.221182	0.909788
4322.000000	-8.397488	0.845345
4322.000000	-7.573794	0.781989
4322.000000	-6.750101	0.718436
4322.000000	-5.926407	0.653083
4322.000000	-5.102714	0.584246
4322.000000	-4.279020	0.510276
4322.000000	-3.455326	0.429540
4322.000000	-2.631633	0.340845
4322.000000	-1.807939	0.243625
4322.000000	-0.984246	0.137409
4322.000000	-0.160552	0.022968
4322.000000	0.663142	0.095712
4322.000000	1.486835	0.213568
4322.000000	2.310529	0.327277
4322.000000	3.134222	0.435481
4322.000000	3.957916	0.537137
4322.000000	4.781610	0.632027
4322.000000	5.605303	0.720947
4322.000000	6.428997	0.805186
4322.000000	7.252690	0.886687
4322.000000	8.076384	0.967011
4322.000000	8.900077	1.048015
4322.000000	9.723771	1.131828
4322.000000	10.547465	1.219457
4322.000000	11.371158	1.313674
4322.000000	12.194852	1.408632
4322.000000	13.018545	1.498797
4322.000000	13.842239	1.577829
4322.000000	14.665933	1.646917
4322.000000	15.489626	1.710700
4322.000000	16.313320	1.776759
4322.000000	17.137013	1.856846
4322.000000	17.960707	1.958765
4322.000000	18.784401	2.089281
4322.000000	19.608094	2.255760
4322.000000	20.431788	2.470456
4647.000000	-19.105505	1.658356
4647.000000	-18.281811	1.551538
4647.000000	-17.458118	1.467306
4647.000000	-16.634424	1.401232
4647.000000	-15.810730	1.346893
4647.000000	-14.987037	1.297933
4647.000000	-14.163343	1.247091
4647.000000	-13.339650	1.189680
4647.000000	-12.515956	1.125722
4647.000000	-11.692262	1.054886
4647.000000	-10.868569	0.983594
4647.000000	-10.044875	0.916573
4647.000000	-9.221182	0.852900
4647.000000	-8.397488	0.791985
4647.000000	-7.573794	0.732189
4647.000000	-6.750101	0.672297
4647.000000	-5.926407	0.610795
4647.000000	-5.102714	0.546098
4647.000000	-4.279020	0.476658
4647.000000	-3.455326	0.400967
4647.000000	-2.631633	0.317950
4647.000000	-1.807939	0.227136
4647.000000	-0.984246	0.128054
4647.000000	-0.160552	0.021389
4647.000000	0.663142	0.089026
4647.000000	1.486835	0.198381
4647.000000	2.310529	0.303653
4647.000000	3.134222	0.403717
4647.000000	3.957916	0.497677
4647.000000	4.781610	0.585366
4647.000000	5.605303	0.667550
4647.000000	6.428997	0.745464
4647.000000	7.252690	0.820936
4647.000000	8.076384	0.895428
4647.000000	8.900077	0.970667
4647.000000	9.723771	1.048636
4647.000000	10.547465	1.130292
4647.000000	11.371158	1.218217
4647.000000	12.194852	1.307052
4647.000000	13.018545	1.391617
4647.000000	13.842239	1.466017
4647.000000	14.665933	1.531390
4647.000000	15.489626	1.592009
4647.000000	16.313320	1.654960
4647.000000	17.137013	1.731222
4647.000000	17.960707	1.828131
4647.000000	18.784401	1.952099
4647.000000	19.608094	2.110175
4647.000000	20.431788	2.314066
4972.000000	-19.105505	1.576506
4972.000000	-18.281811	1.473080
4972.000000	-17.458118	1.391543
4972.000000	-16.634424	1.327568
4972.000000	-15.810730	1.274956
4972.000000	-14.987037	1.227613
4972.000000	-14.163343	1.178613
4972.000000	-13.339650	1.123500
4972.000000	-12.515956	1.062304
4972.000000	-11.692262	0.994720
4972.000000	-10.868569	0.926837
4972.000000	-10.044875	0.863122
4972.000000	-9.221182	0.802681
4972.000000	-8.397488	0.744940
4972.000000	-7.573794	0.688337
4972.000000	-6.750101	0.631716
4972.000000	-5.926407	0.573644
4972.000000	-5.102714	0.512623
4972.000000	-4.279020	0.447195
4972.000000	-3.455326	0.375957
4972.000000	-2.631633	0.297940
4972.000000	-1.807939	0.212749
4972.000000	-0.984246	0.119910
4972.000000	-0.160552	0.020017
4972.000000	0.663142	0.083233
4972.000000	1.486835	0.185237
4972.000000	2.310529	0.283221
4972.000000	3.134222	0.376273
4972.000000	3.957916	0.463619
4972.000000	4.781610	0.545122
4972.000000	5.605303	0.621515
4972.000000	6.428997	0.693984
4972.000000	7.252690	0.764259
4972.000000	8.076384	0.833710
4972.000000	8.900077	0.903953
4972.000000	9.723771	0.976841
4972.000000	10.547465	1.053289
4972.000000	11.371158	1.135712
4972.000000	12.194852	1.219167
4972.000000	13.018545	1.298785
4972.000000	13.842239	1.369062
4972.000000	14.665933	1.431084
4972.000000	15.489626	1.488815
4972.000000	16.313320	1.548908
4972.000000	17.137013	1.621665
4972.000000	17.960707	1.714011
4972.000000	18.784401	1.832042
4972.000000	19.608094	1.982511
4972.000000	20.431788	2.176630
5297.000000	-19.105505	1.502190
5297.000000	-18.281811	1.402041
5297.000000	-17.458118	1.323108
5297.000000	-16.634424	1.261166
5297.000000	-15.810730	1.210231
5297.000000	-14.987037	1.164448
5297.000000	-14.163343	1.117200
5297.000000	-13.339650	1.064239
5297.000000	-12.515956	1.005604
5297.000000	-11.692262	0.941009
5297.000000	-10.868569	0.876242
5297.000000	-10.044875	0.815537
5297.000000	-9.221182	0.758027
5297.000000	-8.397488	0.703155
5297.000000	-7.573794	0.649429
5297.000000	-6.750101	0.595747
5297.000000	-5.926407	0.540749
5297.000000	-5.102714	0.483013
5297.000000	-4.279020	0.421161
5297.000000	-3.455326	0.353884
5297.000000	-2.631633	0.280302
5297.000000	-1.807939	0.200083
5297.000000	-0.984246	0.112749
5297.000000	-0.160552	0.018814
5297.000000	0.663142	0.078163
5297.000000	1.486835	0.173747
5297.000000	2.310529	0.265375
5297.000000	3.134222	0.352324
5297.000000	3.957916	0.433924
5297.000000	4.781610	0.510055
5297.000000	5.605303	0.581418
5297.000000	6.428997	0.649153
5297.000000	7.252690	0.714899
5297.000000	8.076384	0.779949
5297.000000	8.900077	0.845819
5297.000000	9.723771	0.914251
5297.000000	10.547465	0.986117
5297.000000	11.371158	1.063688
5297.000000	12.194852	1.142378
5297.000000	13.018545	1.217596
5297.000000	13.842239	1.284178
5297.000000	14.665933	1.343165
5297.000000	15.489626	1.398255
5297.000000	16.313320	1.455717
5297.000000	17.137013	1.525255
5297.000000	17.960707	1.613432
5297.000000	18.784401	1.726056
5297.000000	19.608094	1.869610
5297.000000	20.431788	2.054847
5622.000000	-19.105505	1.434437
5622.000000	-18.281811	1.337435
5622.000000	-17.458118	1.261003
5622.000000	-16.634424	1.201017
5622.000000	-15.810730	1.151695
5622.000000	-14.987037	1.107409
5622.000000	-14.163343	1.061822
5622.000000	-13.339650	1.010875
5622.000000	-12.515956	0.954616
5622.000000	-11.692262	0.892773
5622.000000	-10.868569	0.830862
5622.000000	-10.044875	0.772906
5622.000000	-9.221182	0.718065
5622.000000	-8.397488	0.665798
5622.000000	-7.573794	0.614677
5622.000000	-6.750101	0.563649
5622.000000	-5.926407	0.511418
5622.000000	-5.102714	0.456634
5622.000000	-4.279020	0.397990
5622.000000	-3.455326	0.334261
5622.000000	-2.631633	0.264639
5622.000000	-1.807939	0.188842
5622.000000	-0.984246	0.106397
5622.000000	-0.160552	0.017749
5622.000000	0.663142	0.073686
5622.000000	1.486835	0.163616
5622.000000	2.310529	0.249651
5622.000000	3.134222	0.331242
5622.000000	3.957916	0.407802
5622.000000	4.781610	0.479227
5622.000000	5.605303	0.546180
5622.000000	6.428997	0.609761
5622.000000	7.252690	0.671527
5622.000000	8.076384	0.732700
5622.000000	8.900077	0.794711
5622.000000	9.723771	0.859202
5622.000000	10.547465	0.927004
5622.000000	11.371158	1.000265
5622.000000	12.194852	1.074705
5622.000000	13.018545	1.145982
5622.000000	13.842239	1.209237
5622.000000	14.665933	1.265464
5622.000000	15.489626	1.318132
5622.000000	16.313320	1.373166
5622.000000	17.137013	1.439744
5622.000000	17.960707	1.524099
5622.000000	18.784401	1.631780
5622.000000	19.608094	1.769020
5622.000000	20.431788	1.946150
5947.000000	-19.105505	1.372433
5947.000000	-18.281811	1.278442
5947.000000	-17.458118	1.204401
5947.000000	-16.634424	1.146287
5947.000000	-15.810730	1.098512
5947.000000	-14.987037	1.055654
5947.000000	-14.163343	1.011637
5947.000000	-13.339650	0.962576
5947.000000	-12.515956	0.908523
5947.000000	-11.692262	0.849220
5947.000000	-10.868569	0.789934
5947.000000	-10.044875	0.734497
5947.000000	-9.221182	0.682094
5947.000000	-8.397488	0.632201
5947.000000	-7.573794	0.583450
5947.000000	-6.750101	0.534829
5947.000000	-5.926407	0.485103
5947.000000	-5.102714	0.432985
5947.000000	-4.279020	0.377236
5947.000000	-3.455326	0.316703
5947.000000	-2.631633	0.250638
5947.000000	-1.807939	0.178794
5947.000000	-0.984246	0.100715
5947.000000	-0.160552	0.016797
5947.000000	0.663142	0.069699
5947.000000	1.486835	0.154612
5947.000000	2.310529	0.235690
5947.000000	3.134222	0.312539
5947.000000	3.957916	0.384644
5947.000000	4.781610	0.451910
5947.000000	5.605303	0.514969
5947.000000	6.428997	0.574877
5947.000000	7.252690	0.633116
5947.000000	8.076384	0.690849
5947.000000	8.900077	0.749428
5947.000000	9.723771	0.810406
5947.000000	10.547465	0.874582
5947.000000	11.371158	0.943985
5947.000000	12.194852	1.014611
5947.000000	13.018545	1.082341
5947.000000	13.842239	1.142582
5947.000000	14.665933	1.196292
5947.000000	15.489626	1.246732
5947.000000	16.313320	1.299524
5947.000000	17.137013	1.363371
5947.000000	17.960707	1.444211
5947.000000	18.784401	1.547359
5947.000000	19.608094	1.678811
5947.000000	20.431788	1.848510
6272.000000	-19.105505	1.315490
6272.000000	-18.281811	1.224370
6272.000000	-17.458118	1.152610
6272.000000	-16.634424	1.096284
6272.000000	-15.810730	1.049985
6272.000000	-14.987037	1.008487
6272.000000	-14.163343	0.965952
6272.000000	-13.339650	0.918658
6272.000000	-12.515956	0.866656
6272.000000	-11.692262	0.809703
6272.000000	-10.868569	0.752836
6272.000000	-10.044875	0.699714
6272.000000	-9.221182	0.649548
6272.000000	-8.397488	0.601827
